"blank: Wavelength (nm)","blank: Fluorescence 405 nm (rel)","low std: Wavelength (nm)","low std: Fluorescence 405 nm (rel)","med: Wavelength (nm)","med: Fluorescence 405 nm (rel)","hi: Wavelength (nm)","hi: Fluorescence 405 nm (rel)","QC: Wavelength (nm)","QC: Fluorescence 405 nm (rel)","QC2: Wavelength (nm)","QC2: Fluorescence 405 nm (rel)","QC3: Wavelength (nm)","QC3: Fluorescence 405 nm (rel)","tonic1: Wavelength (nm)","tonic1: Fluorescence 405 nm (rel)","tonic2: Wavelength (nm)","tonic2: Fluorescence 405 nm (rel)","tonic3: Wavelength (nm)","tonic3: Fluorescence 405 nm (rel)"
569.4,0.00171738649892,569.4,0.00543747940438,569.4,0.0106697506012,569.4,0.0248731977289,569.4,0.00776730499893,569.4,0.00771792932994,569.4,0.00653937042363,569.4,0.0120771078342,569.4,0.0120270434026,569.4,0.0118119342326
570.2,0.0018538821596,570.2,0.00448504045861,570.2,0.00937841457451,570.2,0.0246366616121,570.2,0.00739275494259,570.2,0.00665198559721,570.2,0.00612771703859,570.2,0.011077745566,570.2,0.0110638402659,570.2,0.0110441662036
571,0.00133570813604,571,0.00531945646791,571,0.00910465882617,571,0.0237143620847,571,0.00728433836901,571,0.00726509507971,571,0.00671500391517,571,0.0106911754709,571,0.0115201867055,571,0.0115125668796
571.8,0.000869987256519,571.8,0.00546115373648,571.8,0.00887643602037,571.8,0.0226625502109,571.8,0.0069018185347,571.8,0.00685760232683,571.8,0.00665275255366,571.8,0.0102185507701,571.8,0.0115324222556,571.8,0.0100256699412
572.6,0.00139752557513,572.6,0.00582554164287,572.6,0.00955477339814,572.6,0.021136331261,572.6,0.00695697641986,572.6,0.00688779539533,572.6,0.0066115017952,572.6,0.0106987356662,572.6,0.0120116253395,572.6,0.00977058203283
573.4,0.00149515483638,573.4,0.00505309549836,573.4,0.00986082320185,573.4,0.0207263670321,573.4,0.00664361612973,573.4,0.00658217730831,573.4,0.00614052388844,573.4,0.0105846990985,573.4,0.0114499660881,573.4,0.00952469644723
574.2,0.00180963469574,574.2,0.0045467098637,574.2,0.0099937382808,574.2,0.0204863476655,574.2,0.00650129614789,574.2,0.00646827628797,574.2,0.00605163195384,574.2,0.0109500226985,574.2,0.0120390753664,574.2,0.0100571519101
575,0.00168876936728,575,0.004044444852,575,0.00989794412015,575,0.0199076491518,575,0.00633657676758,575,0.00671426493286,575,0.00607719329605,575,0.0109773668225,575,0.0121422031029,575,0.00990022583367
575.8,0.00152908417272,575.8,0.00436135285489,575.8,0.0095605747924,575.8,0.0190428078571,575.8,0.0057922515985,575.8,0.00663218683658,575.8,0.00562502214122,575.8,0.0106889108963,575.8,0.0117020588335,575.8,0.00912465903592
576.6,0.00130570023755,576.6,0.00483299792193,576.6,0.00895126368718,576.6,0.0182405432085,576.6,0.00563206184364,576.6,0.00603899812486,576.6,0.00527368412851,576.6,0.0105032867218,576.6,0.0104291143731,576.6,0.00921011356118
577.4,0.000927117619949,577.4,0.00490931059,577.4,0.00865850794551,577.4,0.0184771721772,577.4,0.00571790697439,577.4,0.00581318031049,577.4,0.00533367085839,577.4,0.0105214826735,577.4,0.0097205925373,577.4,0.00893718137731
578.2,0.000866746776711,578.2,0.00435603211203,578.2,0.00770963401849,578.2,0.0178242051575,578.2,0.00602202832521,578.2,0.00558695458931,578.2,0.00562061716589,578.2,0.0102043236609,578.2,0.00947584311948,578.2,0.00898007343349
579,0.00109506007334,579,0.00423048149799,579,0.00776141422237,579,0.0171338008959,579,0.00588269250215,579,0.00540887960749,579,0.00535644896284,579,0.00970337126032,579,0.00930377054249,579,0.00822859795506
579.8,0.00152656456079,579.8,0.00458968051311,579.8,0.00764797523679,579.8,0.0162162885812,579.8,0.00548599857094,579.8,0.00587139553433,579.8,0.00524472190615,579.8,0.00956755602408,579.8,0.0094176244231,579.8,0.00878841104056
580.6,0.00190979099501,580.6,0.00490964259109,580.6,0.00888800429187,580.6,0.0164501463352,580.6,0.00555121939417,580.6,0.00652219521216,580.6,0.00564572087603,580.6,0.00963338203927,580.6,0.00953164764216,580.6,0.00940003441662
581.4,0.00155969773092,581.4,0.00446109453664,581.4,0.00873608950963,581.4,0.0161820953451,581.4,0.0051336014493,581.4,0.00588320859755,581.4,0.00554493185196,581.4,0.00944953574336,581.4,0.00972577930107,581.4,0.00893553417269
582.2,0.00115705899615,582.2,0.00385085109633,582.2,0.00856216769637,582.2,0.0153854107598,582.2,0.00472220747864,582.2,0.00554582479228,582.2,0.00496047235247,582.2,0.00848524279492,582.2,0.00944678253959,582.2,0.00817874850374
583,0.000564872457326,583,0.00381894759479,583,0.00776380023703,583,0.0146968423832,583,0.005038913699,583,0.00490861811656,583,0.00438528356378,583,0.00829725023807,583,0.00925873435598,583,0.00720392093714
583.8,0.00104226841621,583.8,0.00366991616263,583.8,0.00815936327564,583.8,0.0143148642475,583.8,0.00553317920796,583.8,0.00566891388709,583.8,0.00442401206312,583.8,0.00862055122917,583.8,0.0094056426796,583.8,0.00825807549233
584.6,0.000885714808441,584.6,0.00355977713995,584.6,0.00754112439504,584.6,0.0144136255869,584.6,0.00582419368204,584.6,0.00475027254833,584.6,0.00461260470107,584.6,0.00890803094728,584.6,0.00878134036739,584.6,0.00823906335928
585.4,0.00117965398854,585.4,0.00376935674527,585.4,0.00706797976194,585.4,0.0133335382435,585.4,0.00516507041225,585.4,0.00445361029954,585.4,0.00435468518676,585.4,0.00835051931164,585.4,0.00844251363976,585.4,0.00832038546527
586.2,0.00136317906427,586.2,0.00426275955535,586.2,0.00620445137563,586.2,0.0127591356394,586.2,0.00485001091464,586.2,0.00429353837971,586.2,0.00425057716753,586.2,0.00831002429289,586.2,0.00749113537573,586.2,0.00750073492515
587,0.00115960587261,587,0.00376205777677,587,0.00610227578302,587,0.0120084357356,587,0.00481934421811,587,0.00472692527871,587,0.00409251897741,587,0.00751559252141,587,0.00740096204371,587,0.00693103304444
587.8,0.00108901106096,587.8,0.00393337933188,587.8,0.00610744125705,587.8,0.0125077648912,587.8,0.00480040414669,587.8,0.00486983672668,587.8,0.00454363704211,587.8,0.00784704377124,587.8,0.00734844639114,587.8,0.00687421283019
588.5,0.00116172967071,588.5,0.00398643703102,588.5,0.00663241012695,588.5,0.0124303826381,588.5,0.00456938968232,588.5,0.00553594084757,588.5,0.00551019829215,588.5,0.00737597393924,588.5,0.00762121697974,588.5,0.00672939671116
589.2,0.00132927854941,589.2,0.00479328157865,589.2,0.00635207863646,589.2,0.0122403843649,589.2,0.00477959054776,589.2,0.00530884791482,589.2,0.0057739124295,589.2,0.0083580729831,589.2,0.0074210984383,589.2,0.00762960681124
590,0.0015047430771,590,0.00381315526296,590,0.00617529750976,590,0.0118887231494,590,0.00501958456416,590,0.0056461339047,590,0.00510116987306,590,0.00787903124528,590,0.00755686614425,590,0.00727112382493
590.7,0.000794738087462,590.7,0.00327317764766,590.7,0.00575798785385,590.7,0.0115125321153,590.7,0.00479188799819,590.7,0.00418637531464,590.7,0.00434658845235,590.7,0.00823879488384,590.7,0.0076446460553,590.7,0.00724101397784
591.5,0.000932197411686,591.5,0.00247981985637,591.5,0.00611779568259,591.5,0.0109893330775,591.5,0.00411455470519,591.5,0.0039593104158,591.5,0.00412639062967,591.5,0.00733465783784,591.5,0.00752820748281,591.5,0.00567332443874
592.2,0.00113589600528,592.2,0.00280063723116,592.2,0.00623298776115,592.2,0.010787891575,592.2,0.0043019946809,592.2,0.00413469417041,592.2,0.00506790993284,592.2,0.00792764250769,592.2,0.0082468778785,592.2,0.00609667679724
592.9,0.00134250248714,592.9,0.00284733469112,592.9,0.00537100002639,592.9,0.0110457387115,592.9,0.00433770314944,592.9,0.00472654545445,592.9,0.00494530960745,592.9,0.00702283726431,592.9,0.0079198047291,592.9,0.00588467823138
593.7,0.00140391974047,593.7,0.00269002472302,593.7,0.00533842472156,593.7,0.0111076459712,593.7,0.00504296235459,593.7,0.00452870115148,593.7,0.00491877690461,593.7,0.00709436824365,593.7,0.00797580514464,593.7,0.00638412216921
594.4,0.000550079937863,594.4,0.00248446386835,594.4,0.00491163402066,594.4,0.0104183306488,594.4,0.00491834913689,594.4,0.00373515426624,594.4,0.00383252345157,594.4,0.00653329154465,594.4,0.00646515033316,594.4,0.00667878572964
595.2,0.000765304069008,595.2,0.00239663843018,595.2,0.00596191627593,595.2,0.00966239970584,595.2,0.0052187805851,595.2,0.00332878644831,595.2,0.00423282582383,595.2,0.00675192840139,595.2,0.00672683293639,595.2,0.00632233536417
595.9,0.00050792278179,595.9,0.00256897261199,595.9,0.00625930131711,595.9,0.0094356805272,595.9,0.00429786444708,595.9,0.00365098287729,595.9,0.00433122660963,595.9,0.0063812561642,595.9,0.00698638122086,595.9,0.00652331440472
596.6,0.000514078666045,596.6,0.00211954681359,596.6,0.00581903647548,596.6,0.00887032127829,596.6,0.00319315897875,596.6,0.00295439197209,596.6,0.00435428030644,596.6,0.00562761825327,596.6,0.00672684180638,596.6,0.00516532193967
597.4,-0.000151379157961,597.4,0.00241126295369,597.4,0.00539089718428,597.4,0.00877344875854,597.4,0.00263861146445,597.4,0.0028070353044,597.4,0.00345275328215,597.4,0.00547065424419,597.4,0.00649148435206,597.4,0.00560408483551
598.1,0.000218614007851,598.1,0.00248601875397,598.1,0.00453166737321,598.1,0.00838687525688,598.1,0.00294494030383,598.1,0.00285424927911,598.1,0.00322880708504,598.1,0.00557472176428,598.1,0.00640876067551,598.1,0.00538705547678
598.9,0.000702346197914,598.9,0.0033291166732,598.9,0.00489550151888,598.9,0.00877280553405,598.9,0.00368737135043,598.9,0.00362421830891,598.9,0.00363980208603,598.9,0.00602997466345,598.9,0.00716375902229,598.9,0.00657497637142
599.6,0.00120194579263,599.6,0.00288946580335,599.6,0.00501300812819,599.6,0.00876995513508,599.6,0.00379448763267,599.6,0.0036753650277,599.6,0.00401986054088,599.6,0.00673130973001,599.6,0.00733389704544,599.6,0.00666156682432
600.3,0.000909892253,600.3,0.00310542975565,600.3,0.00505936255881,600.3,0.00864671017015,600.3,0.00360232951359,600.3,0.00368727001112,600.3,0.00422549915458,600.3,0.00717547014867,600.3,0.00678271183194,600.3,0.00688616445006
601.1,0.00148345067183,601.1,0.00256907878183,601.1,0.00491899138441,601.1,0.00886695304209,601.1,0.0035257298985,601.1,0.0034858227981,601.1,0.00429696582484,601.1,0.00713747315903,601.1,0.00694964718378,601.1,0.00635482905404
601.8,0.00109135316039,601.8,0.0031077154075,601.8,0.00392764015575,601.8,0.00870645914813,601.8,0.00318787396475,601.8,0.00328744794053,601.8,0.00426906739393,601.8,0.00634070546677,601.8,0.00653774398261,601.8,0.00587404662654
602.6,0.00153477705094,602.6,0.00280036218861,602.6,0.00405595971653,602.6,0.00878401669033,602.6,0.00271607020618,602.6,0.00336840749413,602.6,0.00470132289766,602.6,0.00645612871377,602.6,0.00680642690635,602.6,0.00577249404521
603.3,0.00102420884269,603.3,0.00345732369162,603.3,0.0044287959603,603.3,0.00840263672538,603.3,0.00331448291402,603.3,0.00341233616522,603.3,0.00466776797853,603.3,0.00688408169545,603.3,0.00651630328584,603.3,0.00506219450187
604,0.000763101578519,604,0.0023945126251,604,0.00515497135044,604,0.00843032024223,604,0.00323057957709,604,0.00381572312968,604,0.00429707935753,604,0.00630403607856,604,0.00607058993086,604,0.00519685648813
604.8,0.000136998134579,604.8,0.00225278647879,604.8,0.00475198022131,604.8,0.00825922715578,604.8,0.00291741896203,604.8,0.0028964582044,604.8,0.00419550869069,604.8,0.00554190380407,604.8,0.00537219483622,604.8,0.00444350845551
605.5,2.68137212052E-05,605.5,0.00196867804438,605.5,0.00484915172878,605.5,0.00847511572617,605.5,0.00223216697089,605.5,0.00313225581771,605.5,0.00348096331242,605.5,0.00474211204236,605.5,0.0043046997653,605.5,0.00484971124463
606.3,0.000737042685847,606.3,0.00284955690275,606.3,0.0047032904955,606.3,0.00843206446892,606.3,0.0024605250862,606.3,0.00307575320679,606.3,0.00377401323423,606.3,0.00511793350156,606.3,0.00434301208164,606.3,0.00450756935478
607,0.00121287102607,607,0.00287184613176,607,0.00492892704931,607,0.00773852610019,607,0.00297610783984,607,0.00365596133105,607,0.00301635750832,607,0.00525837166199,607,0.00485187153425,607,0.00443357631649
607.7,0.000474322102286,607.7,0.00204885280901,607.7,0.00420484671183,607.7,0.00722868777902,607.7,0.00212900416163,607.7,0.00318246498468,607.7,0.00302844697198,607.7,0.00497937049679,607.7,0.00525301289666,607.7,0.0035950163077
608.5,0.000691326697647,608.5,0.00150400901897,608.5,0.00384786438856,608.5,0.00713023481732,608.5,0.00229619993311,608.5,0.00290116998617,608.5,0.00280138199905,608.5,0.00457165016398,608.5,0.00617381130143,608.5,0.00387683648318
609.2,0.000531306011127,609.2,0.00152211876039,609.2,0.00367979883118,609.2,0.00716589458773,609.2,0.00196212605568,609.2,0.00251538508193,609.2,0.00282970060435,609.2,0.00407895630029,609.2,0.00586089545143,609.2,0.00432000901537
610,0.0015806205818,610,0.00168901140467,610,0.00401721873023,610,0.00723997319243,610,0.00260082014575,610,0.00204866403576,610,0.0032790161006,610,0.00425108979482,610,0.00642824731996,610,0.00546241535303
610.7,0.00137872578465,610.7,0.00183748322004,610.7,0.00415434170353,610.7,0.0066976519479,610.7,0.00268638677987,610.7,0.00215320716342,610.7,0.00349538903151,610.7,0.00466711870932,610.7,0.00542799834765,610.7,0.00524476224308
611.4,0.00127118930433,611.4,0.00140885018256,611.4,0.0039031895354,611.4,0.00645353164076,611.4,0.00247475345552,611.4,0.00163677837214,611.4,0.00401902612806,611.4,0.00448573008111,611.4,0.00488937174941,611.4,0.00541724396637
612.2,0.00130458518879,612.2,0.00249874365385,612.2,0.00451036123401,612.2,0.00660984662826,612.2,0.00303524963091,612.2,0.0031864890385,612.2,0.00449791939262,612.2,0.00602116240981,612.2,0.00518669800977,612.2,0.00572755217361
612.9,0.00125873107733,612.9,0.00233919321963,612.9,0.00474507047219,612.9,0.00696071096458,612.9,0.00310900850486,612.9,0.00354523142653,612.9,0.00469646732618,612.9,0.00593294169271,612.9,0.00537402703842,612.9,0.00549813941216
613.7,0.000543561150759,613.7,0.00255982132176,613.7,0.00470729036165,613.7,0.00711825332756,613.7,0.00320389845312,613.7,0.00381917678746,613.7,0.00383303809185,613.7,0.00613100129371,613.7,0.00545072119032,613.7,0.00482235640711
614.4,0.000180557895922,614.4,0.0019968110764,614.4,0.00403980537624,614.4,0.00663979603629,614.4,0.00238685056456,614.4,0.00328008489449,614.4,0.00272493930651,614.4,0.00498210669099,614.4,0.00482702919421,614.4,0.00404208656062
615.2,-2.39739070922E-05,615.2,0.00181207443894,615.2,0.00402464655381,615.2,0.00642061690587,615.2,0.00162880532512,615.2,0.00328042244693,615.2,0.00245928384818,615.2,0.00428345284348,615.2,0.00473697718644,615.2,0.00372305738505
615.9,0.000465382750946,615.9,0.00205029276152,615.9,0.00449390734299,615.9,0.00628238733129,615.9,0.00213044655694,615.9,0.00330963716805,615.9,0.00237990479778,615.9,0.00430419854792,615.9,0.00499196288165,615.9,0.00341484440543
616.6,-2.75940221103E-05,616.6,0.00206016710785,616.6,0.00388739934263,616.6,0.00626913797179,616.6,0.00235556520414,616.6,0.00263507844214,616.6,0.0028331871625,616.6,0.00409803514635,616.6,0.00514656493814,616.6,0.00351860373043
617.4,-0.000614214417006,617.4,0.00161114523892,617.4,0.00299746449844,617.4,0.00570962426943,617.4,0.00222247561598,617.4,0.00181066053942,617.4,0.00185981835456,617.4,0.00451063847005,617.4,0.00485573321959,617.4,0.00280518082048
618.1,-2.20803028333E-05,618.1,0.00158930834721,618.1,0.00251151608309,618.1,0.00617120791351,618.1,0.00209125862332,618.1,0.0017681458877,618.1,0.00219348224754,618.1,0.00428624732427,618.1,0.00492743693695,618.1,0.00323000827646
618.9,0.000560040195829,618.9,0.00100072050671,618.9,0.00276748784804,618.9,0.00539775271981,618.9,0.00233601886618,618.9,0.00125274074702,618.9,0.00238315160113,618.9,0.00406710306844,618.9,0.00461190583215,618.9,0.00280936926458
619.6,0.00088966328524,619.6,0.0017901315003,619.6,0.0026031271361,619.6,0.00550052718157,619.6,0.00238771730016,619.6,0.001597063332,619.6,0.00294195423815,619.6,0.0041379006934,619.6,0.0046999722817,619.6,0.0040500837339
620.3,-9.7158122757E-05,620.3,0.00130179831205,620.3,0.00261328230315,620.3,0.00533676611018,620.3,0.00248482867519,620.3,0.0015185422855,620.3,0.00284018547774,620.3,0.00417990860421,620.3,0.00412037396364,620.3,0.00420487613243
621.1,0.000319730515434,621.1,0.00222416548807,621.1,0.00292096878992,621.1,0.00646340381396,621.1,0.00232929298487,621.1,0.00216454158019,621.1,0.00314788403791,621.1,0.00444376770233,621.1,0.00435151208168,621.1,0.00482949348909
621.8,0.00036398961026,621.8,0.00204716711256,621.8,0.00302466540831,621.8,0.00626837033607,621.8,0.00247086737799,621.8,0.00180156560735,621.8,0.00345564116092,621.8,0.00413333772446,621.8,0.00447847133835,621.8,0.00421685515129
622.6,0.000572005022899,622.6,0.00184619819425,622.6,0.00206428936954,622.6,0.00596147449093,622.6,0.00232844401848,622.6,0.00184684394388,622.6,0.00255208864059,622.6,0.00339939825605,622.6,0.0043317315729,622.6,0.00343728223439
623.3,0.000762928206532,623.3,0.00158332462701,623.3,0.00214836415976,623.3,0.00543059555193,623.3,0.00259071874139,623.3,0.00182159171628,623.3,0.00243122830494,623.3,0.00384240657423,623.3,0.00424606158707,623.3,0.00325179691482
624,0.00119467061978,624,0.000629854627245,624,0.00249905896284,624,0.00517149689366,624,0.00232240869357,624,0.00189683822275,624,0.00212935887445,624,0.00383826944719,624,0.00475754815108,624,0.0033906176927
624.8,0.00219036181406,624.8,0.000577126831164,624.8,0.00289295099983,624.8,0.00489720673454,624.8,0.00184948296383,624.8,0.00203253318479,624.8,0.00269543925188,624.8,0.00398501148809,624.8,0.00503248226817,624.8,0.00407023120065
625.5,0.00140926646826,625.5,0.000119694898092,625.5,0.00267482158638,625.5,0.00498035794241,625.5,0.00144628107177,625.5,0.00229903728029,625.5,0.00256683363266,625.5,0.00303777990196,625.5,0.00486427842419,625.5,0.00396314498969
626.3,0.000781018096921,626.3,0.00103399789379,626.3,0.00245366301447,626.3,0.00484517855928,626.3,0.00140249279354,626.3,0.00186872793125,626.3,0.00271925306661,626.3,0.0026427307667,626.3,0.00414033845495,626.3,0.00408193532729
627,0.000107393100284,627,0.00127636376862,627,0.00291743364495,627,0.00474105027009,627,0.00185581303356,627,0.00200099817475,627,0.00315292368569,627,0.00321413129635,627,0.00410155556431,627,0.00374700768173
627.7,0.000165764303649,627.7,0.00140191576358,627.7,0.00283727709038,627.7,0.0039274647088,627.7,0.0014665685769,627.7,0.00181492757701,627.7,0.00319071533947,627.7,0.00293511720001,627.7,0.00403950949779,627.7,0.00342754608439
628.5,0.000670765295293,628.5,0.00119668523227,628.5,0.00260536552835,628.5,0.00392025146015,628.5,0.00125617298418,628.5,0.00176293803722,628.5,0.00302939870064,628.5,0.00319047190446,628.5,0.00408997664525,628.5,0.0028202876306
629.2,0.000705188292764,629.2,0.000952174218655,629.2,0.00270259765231,629.2,0.00423354021525,629.2,0.00162718873414,629.2,0.00163893972015,629.2,0.00272028869719,629.2,0.00298035997015,629.2,0.00430426135088,629.2,0.00302512563117
630,0.000713290126142,630,0.000915513106808,630,0.00236895311642,630,0.00477027568399,630,0.00202270329597,630,0.00159884427285,630,0.00262338905485,630,0.00303584129,630,0.00443551874047,630,0.00271559033722
630.7,0.000309704734522,630.7,0.00088124878803,630.7,0.00312153963069,630.7,0.00507778022414,630.7,0.00184122585395,630.7,0.00154477880647,630.7,0.00236615278064,630.7,0.00264172327548,630.7,0.00452952321182,630.7,0.00293270367929
631.4,0.000387364504747,631.4,0.000983886041228,631.4,0.00250966915438,631.4,0.00464501652487,631.4,0.00105973183047,631.4,0.00137882651584,631.4,0.00239564219882,631.4,0.0020926894947,631.4,0.00387721780599,631.4,0.00228036693005
632.2,0.000404230738918,632.2,0.00114795331447,632.2,0.00254801816529,632.2,0.00461187198691,632.2,0.00124359815548,632.2,0.0012596537476,632.2,0.00153005918918,632.2,0.0023367988877,632.2,0.00355999395828,632.2,0.00279909663405
632.9,0.00049790119173,632.9,0.00102985095635,632.9,0.0021398086057,632.9,0.00456268094761,632.9,0.00215771531407,632.9,0.00185782099378,632.9,0.00208346273728,632.9,0.00238228093327,632.9,0.00349701657451,632.9,0.00293842197219
633.7,0.000754289513129,633.7,0.00127763893393,633.7,0.00239105858505,633.7,0.00511529076089,633.7,0.00257512192797,633.7,0.00170960236851,633.7,0.00164167627984,633.7,0.00233221513561,633.7,0.00383610218236,633.7,0.00344709833997
634.4,0.000730441892166,634.4,0.00112202520104,634.4,0.00258824601882,634.4,0.00496438799872,634.4,0.00186499190557,634.4,0.00186555143327,634.4,0.00277723725967,634.4,0.00244935402742,634.4,0.00395564563665,634.4,0.00298219656027
635.1,0.000833758691873,635.1,0.00106954053659,635.1,0.00247984136246,635.1,0.00466665556194,635.1,0.00127450460095,635.1,0.00223833498592,635.1,0.00203870807905,635.1,0.00246404509795,635.1,0.00335229444616,635.1,0.00275070210522
635.9,0.000168677475196,635.9,0.00108622440457,635.9,0.00272978604474,635.9,0.00408759883116,635.9,0.00073853962666,635.9,0.00262515350016,635.9,0.00249095182431,635.9,0.00314870359158,635.9,0.00304183291771,635.9,0.00308844626439
636.6,4.78227910336E-05,636.6,0.000685660880625,636.6,0.00278306260511,636.6,0.00393352141335,636.6,0.00104904522077,636.6,0.00199659076445,636.6,0.00216110805278,636.6,0.00313228520066,636.6,0.00257601703817,636.6,0.00268978448795
637.4,-0.000439801156672,637.4,0.00065003790417,637.4,0.00297305926279,637.4,0.00411063635659,637.4,0.00191137229712,637.4,0.00121200365736,637.4,0.00220300906295,637.4,0.00300289015263,637.4,0.00203336470958,637.4,0.00263011164458
638.1,-0.000205811725362,638.1,0.000534525035311,638.1,0.00288433445606,638.1,0.00343650910597,638.1,0.00181829773428,638.1,0.00105949345003,638.1,0.00163211582418,638.1,0.00267826444366,638.1,0.00232083822411,638.1,0.00211089390606
638.9,-0.000183609662647,638.9,0.00103721163005,638.9,0.0030961367709,638.9,0.00350627727642,638.9,0.00191724650082,638.9,0.0012599970941,638.9,0.00148480592373,638.9,0.00324565057122,638.9,0.00313961760543,638.9,0.0021108438403
639.6,0.000612267221259,639.6,0.00113736288075,639.6,0.00289654956878,639.6,0.00324467619596,639.6,0.00110817655044,639.6,0.00160464549952,639.6,0.00185182530578,639.6,0.00307963137234,639.6,0.00363395640983,639.6,0.0025992192097
640.3,0.00114226972675,640.3,0.00128940663748,640.3,0.00243903751453,640.3,0.00367738962418,640.3,0.00158652160465,640.3,0.00182039955549,640.3,0.00286310003868,640.3,0.00354247824963,640.3,0.00370506927122,640.3,0.00279258796736
641.1,0.00162989134732,641.1,0.00100052352625,641.1,0.0019881773371,641.1,0.00362581633918,641.1,0.00114695420107,641.1,0.00206690211789,641.1,0.00234332122246,641.1,0.00250438635626,641.1,0.0027840336503,641.1,0.00342893982341
641.8,0.00151418197691,641.8,0.0014779363131,641.8,0.00193449392638,641.8,0.0039674796328,641.8,0.00123007107293,641.8,0.00167659871035,641.8,0.00197973643548,641.8,0.00278480342431,641.8,0.00211313941903,641.8,0.00322130108588
642.6,0.00128941280386,642.6,0.00150455168531,642.6,0.00195161699597,642.6,0.00412913412196,642.6,0.000832274964536,642.6,0.00179532062172,642.6,0.00219228155903,642.6,0.0024170625192,642.6,0.00187370555631,642.6,0.00335716519442
643.3,0.000939390804869,643.3,0.00156949677571,643.3,0.00208458408594,643.3,0.00425698181995,643.3,0.00127428795292,643.3,0.00118272931103,643.3,0.00210658054386,643.3,0.00338340820523,643.3,0.00208329270876,643.3,0.00273255410774
644,0.00122218685578,644,0.00168093196967,644,0.00186885476637,644,0.00384135545451,644,0.00160268102042,644,0.00126148449971,644,0.00302630596336,644,0.00381492746615,644,0.00319326714715,644,0.00258047354737
644.8,0.000574973630364,644.8,0.00177742989843,644.8,0.0022502692055,644.8,0.00357276450756,644.8,0.00194020782118,644.8,0.000886283179613,644.8,0.00193654940674,644.8,0.00367115433607,644.8,0.00331120939477,644.8,0.00172315624412
645.5,0.000232871596857,645.5,0.000981624145759,645.5,0.00181679439314,645.5,0.00287665926392,645.5,0.00170214461787,645.5,0.0014178011249,645.5,0.00220373738471,645.5,0.00260062185453,645.5,0.00243953547733,645.5,0.00188190892392
646.3,2.71585436151E-05,646.3,0.000645994581806,646.3,0.00236184640393,646.3,0.00302411028762,646.3,0.0013157905497,646.3,0.00167789011774,646.3,0.0017812733535,646.3,0.0023150614009,646.3,0.00236141599912,646.3,0.0023073141143
647,0.00084171225493,647,0.000459401426585,647,0.00184048960923,647,0.00339035067614,647,0.000994946498221,647,0.00119522709767,647,0.00246164785781,647,0.0025331858669,647,0.00249690034243,647,0.00271827217199
647.7,0.00124581651989,647.7,0.00124917393579,647.7,0.00223685682511,647.7,0.00334424450459,647.7,0.00102198879286,647.7,0.0006429021021,647.7,0.00257995890437,647.7,0.00277976819454,647.7,0.00286228314698,647.7,0.00314908394414
648.5,0.00111198988513,648.5,0.00106111424959,648.5,0.00186453608802,648.5,0.00310530761574,648.5,0.000892475721626,648.5,0.000290447367713,648.5,0.0028541145455,648.5,0.00217499798241,648.5,0.0023272375111,648.5,0.00242119818148
649.2,0.000426046940741,649.2,0.00112578137478,649.2,0.00148670971553,649.2,0.00248380330843,649.2,0.00057324166115,649.2,0.000756288195039,649.2,0.00252615407009,649.2,0.00211392277416,649.2,0.00123234690921,649.2,0.00179198812251
650,0.000638720915633,650,0.00100794714478,650,0.000952248993635,650,0.00240569526078,650,0.000229808677712,650,0.00122811410235,650,0.00244718909208,650,0.0021967626289,650,0.00132973955433,650,0.00107935613454
650.7,0.00139940834095,650.7,0.00165500450005,650.7,0.0011189326635,650.7,0.00252591677474,650.7,0.000152849774498,650.7,0.00177703466358,650.7,0.00239953915212,650.7,0.00296608624644,650.7,0.00212229178587,650.7,0.00109624839677
651.4,0.00188281600124,651.4,0.00201445255744,651.4,0.00278696715444,651.4,0.00246786257918,651.4,0.000831617602778,651.4,0.00196602511279,651.4,0.00314989318628,651.4,0.00282712964853,651.4,0.00311283004864,651.4,0.0023897760151
652.2,0.00125678949368,652.2,0.00220117887242,652.2,0.0026388059316,652.2,0.00298004827845,652.2,0.0014470621281,652.2,0.00178942372575,652.2,0.00309731132284,652.2,0.00228895396328,652.2,0.00337708097241,652.2,0.00268413558862
652.9,0.000563717877605,652.9,0.00185938650534,652.9,0.00256649836922,652.9,0.00263653800167,652.9,0.00139799450746,652.9,0.00221388950053,652.9,0.00282698381232,652.9,0.00224075165828,652.9,0.00302410211408,652.9,0.00277196804695
653.7,0.000526382926165,653.7,0.00167231085032,653.7,0.00160799285803,653.7,0.00307805074466,653.7,0.00212615306899,653.7,0.00206988558845,653.7,0.0023041683957,653.7,0.00215874257378,653.7,0.00309281719135,653.7,0.00225087142485
654.4,0.000746418073589,654.4,0.00157200235269,654.4,0.00175650825634,654.4,0.00240512012062,654.4,0.0011149132988,654.4,0.00164152569249,654.4,0.00201096798487,654.4,0.00216602870931,654.4,0.00295885307411,654.4,0.0016511685582
655.1,0.000826347428585,655.1,0.00114820930009,655.1,0.00165979665027,655.1,0.00247271523372,655.1,0.00153308344491,655.1,0.000730494742327,655.1,0.00175840397143,655.1,0.00260812275548,655.1,0.00273023055562,655.1,0.00150626879581
655.9,0.00125873148942,655.9,0.00103226569473,655.9,0.000896523939419,655.9,0.00212598960969,655.9,0.000292959457329,655.9,-3.61518942495E-05,655.9,0.00196003519989,655.9,0.00228807060224,655.9,0.00213558707685,655.9,0.00171566560996
